scan_id,rp_id,device_id,collector_id,total_ap_scanned,azimuth_deg,split,88:dc:97:12:62:c6,88:dc:97:12:62:c7,88:dc:97:12:62:cc,88:dc:97:12:62:cf,88:dc:97:12:62:d0,88:dc:97:12:64:82,88:dc:97:12:64:83,88:dc:97:12:64:c4,88:dc:97:12:65:21,88:dc:97:12:65:22,88:dc:97:12:65:2a,88:dc:97:12:65:2b,88:dc:97:12:65:57,88:dc:97:12:65:58,88:dc:97:12:65:63,88:dc:97:12:65:64,8e:dc:97:12:62:c6,8e:dc:97:12:62:c7,8e:dc:97:12:62:cc,8e:dc:97:12:62:cf,8e:dc:97:12:62:d0,8e:dc:97:12:64:82,8e:dc:97:12:64:83,8e:dc:97:12:64:c4,8e:dc:97:12:65:21,8e:dc:97:12:65:22,8e:dc:97:12:65:2a,8e:dc:97:12:65:2b,8e:dc:97:12:65:57,8e:dc:97:12:65:58,8e:dc:97:12:65:63,8e:dc:97:12:65:64,b4:5d:50:d7:e9:40,b4:5d:50:d7:e9:41,b4:5d:50:d7:e9:50,b4:5d:50:d7:e9:51
2025:01:24:07:49:12,RP01,SM-S908E,2212343,26,-1.5967611,train,0.350649351,0.771428571,0,0.446153846,0.525423729,0.470588235,0.238095238,0,0.446153846,0,0.517241379,0.5,0,0,0.892857143,0.759259259,0.349206349,0.771428571,0,0.446153846,0.525423729,0.489795918,0.238095238,0,0.358208955,0,0.517241379,0.5,0,0,0.892857143,0.759259259,0.666666667,0.649122807,0.574074074,0.574074074
2025:01:24:07:53:58,RP01,SM-S908E,2212343,25,-0.55715793,train,0.363636364,0.942857143,0,0.430769231,0.423728814,0.215686275,0,0,0.307692308,0.305084746,0.465517241,0.464285714,0,0,0.892857143,0.796296296,0.412698413,0.942857143,0,0.430769231,0.423728814,0,0,0,0.373134328,0.305084746,0.465517241,0.464285714,0,0,0.875,0.796296296,0.631578947,0.614035088,0.5,0.5
2025:01:24:07:51:56,RP01,SM-S908E,2212343,27,-0.5923939,train,0.324675325,0.914285714,0,0.4,0.440677966,0.274509804,0,0,0.307692308,0.338983051,0.413793103,0.5,0.176470588,0,0.839285714,0.759259259,0.396825397,0.914285714,0,0.4,0.423728814,0.306122449,0,0,0.298507463,0.338983051,0.413793103,0.5,0,0,0.839285714,0.777777778,0.596491228,0.614035088,0.5,0.5
2025:01:24:07:58:23,RP01,SM-S908E,2212343,26,-2.9066854,train,0.233766234,0.628571429,0,0.369230769,0.288135593,0.333333333,0,0,0.307692308,0.305084746,0.413793103,0.392857143,0,0,0.910714286,0.703703704,0.285714286,0.628571429,0,0.369230769,0.288135593,0.346938776,0,0,0.298507463,0.305084746,0.413793103,0.392857143,0,0,0.910714286,0.703703704,0.49122807,0.49122807,0.37037037,0.388888889
2025:01:24:07:57:49,RP01,SM-S908E,2212343,28,0.68075335,train,0.220779221,0.628571429,0.162162162,0.415384615,0.305084746,0.31372549,0.214285714,0,0.307692308,0.355932203,0.413793103,0.428571429,0,0,0.892857143,0.722222222,0.26984127,0.628571429,0.162162162,0.415384615,0.305084746,0.346938776,0.214285714,0,0.298507463,0.355932203,0.413793103,0.410714286,0,0,0.892857143,0.722222222,0,0,0.462962963,0.462962963
2025:01:24:07:54:44,RP01,SM-S908E,2212343,28,0.670651,train,0.25974026,0.657142857,0,0.446153846,0.389830508,0.235294118,0.261904762,0,0.276923077,0.288135593,0.310344828,0.517857143,0,0,0.767857143,0.592592593,0.301587302,0.657142857,0,0.446153846,0.372881356,0.224489796,0.261904762,0,0.268656716,0.288135593,0.310344828,0.5,0,0,0.767857143,0.62962963,0.315789474,0.315789474,0.5,0.5
2025:01:24:07:47:57,RP01,SM-S908E,2212343,32,-1.5785981,train,0.272727273,0.771428571,0,0.276923077,0.474576271,0.431372549,0.285714286,0,0.384615385,0.322033898,0.482758621,0.607142857,0.156862745,0.363636364,0.892857143,0.759259259,0.349206349,0.742857143,0,0.276923077,0.474576271,0.448979592,0.30952381,0,0.343283582,0.322033898,0.482758621,0.607142857,0.2,0.363636364,0.892857143,0.759259259,0.596491228,0.614035088,0.5,0.518518519
2025:01:24:08:01:21,RP01,SM-S908E,2212343,31,-2.8598163,train,0.246753247,0.6,0,0.461538462,0.440677966,0.450980392,0.357142857,0,0.353846154,0.305084746,0.431034483,0.357142857,0.215686275,0.303030303,0.803571429,0.666666667,0.301587302,0.571428571,0,0.446153846,0.440677966,0.469387755,0.357142857,0,0.343283582,0.305084746,0.448275862,0.357142857,0.288888889,0,0.803571429,0.666666667,0.561403509,0.561403509,0.425925926,0.425925926
2025:01:24:07:47:13,RP01,SM-S908E,2212343,29,-1.5759959,train,0.350649351,0.828571429,0,0.415384615,0.457627119,0.411764706,0.261904762,0,0.307692308,0.355932203,0.517241379,0.517857143,0,0.484848485,0.910714286,0.722222222,0.349206349,0.828571429,0,0.415384615,0.457627119,0,0.261904762,0,0.28358209,0.355932203,0.5,0.5,0,0.454545455,0.910714286,0.722222222,0.649122807,0.649122807,0.5,0.5
2025:01:24:07:46:22,RP01,SM-S908E,2212343,34,-1.5851123,train,0.363636364,0.828571429,0,0.6,0.694915254,0.450980392,0.357142857,0.285714286,0.538461538,0.406779661,0.603448276,0.517857143,0.352941176,0.424242424,0.821428571,1,0.444444444,0.828571429,0,0.6,0.694915254,0.448979592,0.357142857,0.382352941,0.52238806,0.406779661,0.603448276,0.517857143,0.377777778,0.424242424,0.839285714,1,0.736842105,0.736842105,0.777777778,0.777777778
2025:01:24:07:59:08,RP01,SM-S908E,2212343,28,-2.9114664,train,0.311688312,0.6,0,0.430769231,0.423728814,0.470588235,0.380952381,0,0.415384615,0.322033898,0.482758621,0.446428571,0.196078431,0,0.857142857,0,0.428571429,0.571428571,0,0.430769231,0.423728814,0.489795918,0.357142857,0,0.402985075,0.322033898,0.482758621,0.446428571,0.333333333,0,0.839285714,0,0.543859649,0.543859649,0.444444444,0.444444444
2025:01:24:07:57:14,RP01,SM-S908E,2212343,27,0.67551786,train,0.376623377,0.628571429,0,0.369230769,0.338983051,0.333333333,0,0,0.353846154,0.288135593,0.482758621,0.339285714,0.274509804,0,0.892857143,0.703703704,0.428571429,0.628571429,0,0.369230769,0.338983051,0.346938776,0,0,0.343283582,0.288135593,0.465517241,0.339285714,0,0,0.892857143,0.703703704,0.473684211,0.473684211,0.518518519,0.518518519
2025:01:24:07:56:15,RP01,SM-S908E,2212343,28,0.6359652,train,0.207792208,0.542857143,0,0.307692308,0.305084746,0.352941176,0,0,0.276923077,0.322033898,0.431034483,0.5,0.176470588,0,0.928571429,0.703703704,0.26984127,0.542857143,0,0.307692308,0.305084746,0.346938776,0,0,0.268656716,0.305084746,0.413793103,0.5,0.155555556,0,0.928571429,0.703703704,0.438596491,0.438596491,0.481481481,0.481481481
2025:01:24:07:49:55,RP01,SM-S908E,2212343,30,-0.58592725,train,0.337662338,0.857142857,0,0.461538462,0.338983051,0.333333333,0.30952381,0,0.338461538,0.355932203,0.465517241,0.553571429,0.215686275,0,0.875,0.759259259,0.412698413,0.857142857,0,0.461538462,0.338983051,0.346938776,0.30952381,0,0.313432836,0.355932203,0.465517241,0.553571429,0.288888889,0,0.857142857,0.796296296,0.666666667,0.666666667,0.574074074,0.574074074
2025:01:24:07:48:33,RP01,SM-S908E,2212343,30,-1.5852044,validation,0.25974026,0.742857143,0,0.369230769,0.457627119,0.450980392,0.285714286,0,0.292307692,0.355932203,0.448275862,0.517857143,0.254901961,0,0.910714286,0.777777778,0.301587302,0.742857143,0,0.369230769,0.440677966,0.408163265,0.261904762,0,0.28358209,0.355932203,0.431034483,0.517857143,0.2,0,0.910714286,0.796296296,0.631578947,0.631578947,0.537037037,0.537037037
2025:01:24:08:00:41,RP01,SM-S908E,2212343,31,-2.85848,validation,0.285714286,0.6,0,0.415384615,0.440677966,0.411764706,0.380952381,0,0.353846154,0.322033898,0.465517241,0.410714286,0.274509804,0,0.803571429,0.685185185,0.349206349,0.6,0.243243243,0.415384615,0.440677966,0.428571429,0.357142857,0,0.358208955,0.322033898,0.465517241,0.392857143,0.311111111,0,0.803571429,0.685185185,0.526315789,0.526315789,0.388888889,0.388888889
2025:01:24:08:02:07,RP01,SM-S908E,2212343,31,-2.8617065,validation,0.272727273,0.628571429,0.108108108,0.476923077,0.406779661,0.37254902,0.30952381,0,0.4,0.322033898,0.517241379,0.339285714,0.274509804,0,0.839285714,0.703703704,0.412698413,0.628571429,0,0.476923077,0.406779661,0.387755102,0.30952381,0,0.402985075,0.338983051,0.5,0.339285714,0.288888889,0,0.821428571,0.685185185,0.543859649,0.543859649,0.5,0.5
2025:01:24:07:51:13,RP01,SM-S908E,2212343,31,-0.59540665,test,0.311688312,0.885714286,0.189189189,0.415384615,0.457627119,0.274509804,0.285714286,0,0.323076923,0.288135593,0.465517241,0.482142857,0.215686275,0,0.875,0.740740741,0.380952381,0.885714286,0,0.415384615,0.457627119,0.306122449,0.285714286,0,0.313432836,0.288135593,0.465517241,0.482142857,0.244444444,0,0.857142857,0.759259259,0.614035088,0.631578947,0.481481481,0.481481481
2025:01:24:07:52:52,RP01,SM-S908E,2212343,30,-0.58395535,test,0.311688312,0.914285714,0,0.415384615,0.440677966,0.31372549,0.261904762,0,0.384615385,0.322033898,0.448275862,0.464285714,0.176470588,0,0.892857143,0.759259259,0.380952381,0.914285714,0,0.4,0.440677966,0,0.261904762,0,0.328358209,0.322033898,0.448275862,0.446428571,0.2,0,0.875,0.759259259,0.614035088,0.614035088,0.425925926,0.444444444
2025:01:24:07:55:34,RP01,SM-S908E,2212343,29,0.68976414,test,0.25974026,0.6,0,0.338461538,0.338983051,0.392156863,0.214285714,0,0.338461538,0.338983051,0.344827586,0.410714286,0.137254902,0,0.910714286,0.722222222,0.317460317,0.6,0,0.338461538,0.338983051,0.408163265,0.214285714,0,0.313432836,0.338983051,0.362068966,0.410714286,0,0,0.910714286,0.722222222,0.403508772,0.403508772,0.518518519,0.518518519
2025:01:24:08:15:44,RP02,SM-S908E,2212343,32,-0.7571034,train,0.194805195,0.371428571,0,0.338461538,0.406779661,0.568627451,0.380952381,0.2,0.415384615,0.423728814,0.620689655,0.553571429,0.37254902,0,0.410714286,0.388888889,0,0.371428571,0,0.338461538,0.406779661,0.591836735,0.380952381,0.176470588,0.402985075,0.423728814,0.620689655,0.553571429,0.422222222,0,0.410714286,0.388888889,0.298245614,0.298245614,0.333333333,0.351851852
2025:01:24:08:07:13,RP02,SM-S908E,2212343,29,0.35314733,train,0,0,0,0.353846154,0.322033898,0.588235294,0.357142857,0,0.323076923,0.372881356,0.637931034,0.464285714,0.411764706,0.333333333,0.392857143,0.481481481,0,0,0,0.353846154,0.322033898,0.612244898,0.357142857,0,0.313432836,0.372881356,0.637931034,0.464285714,0.444444444,0.333333333,0.392857143,0.481481481,0.368421053,0.368421053,0.388888889,0.388888889
2025:01:24:08:11:50,RP02,SM-S908E,2212343,30,-1.6507528,train,0,0.342857143,0,0.369230769,0.423728814,0.490196078,0.380952381,0,0.323076923,0.372881356,0.534482759,0.517857143,0.37254902,0.363636364,0.517857143,0.462962963,0,0.314285714,0,0.369230769,0.406779661,0.489795918,0.380952381,0,0.313432836,0.372881356,0.517241379,0.517857143,0.4,0.363636364,0.5,0.444444444,0.368421053,0.368421053,0.277777778,0.277777778
2025:01:24:08:11:12,RP02,SM-S908E,2212343,26,-2.7903922,train,0.168831169,0,0,0,0.322033898,0.411764706,0.404761905,0,0.369230769,0.372881356,0.534482759,0.553571429,0,0.363636364,0.553571429,0.444444444,0.222222222,0,0,0,0.338983051,0.428571429,0.404761905,0,0.358208955,0.355932203,0.534482759,0.553571429,0,0.363636364,0.535714286,0.444444444,0.385964912,0.385964912,0.333333333,0.333333333
2025:01:24:08:17:45,RP02,SM-S908E,2212343,36,-0.7525949,train,0.207792208,0.4,0,0.476923077,0.389830508,0.607843137,0.476190476,0.171428571,0.476923077,0.457627119,0.586206897,0.642857143,0.450980392,0.545454545,0.446428571,0.388888889,0.26984127,0.4,0,0.476923077,0.389830508,0.632653061,0.476190476,0.147058824,0.462686567,0.457627119,0.586206897,0.642857143,0.511111111,0.545454545,0.446428571,0.388888889,0.438596491,0.438596491,0.388888889,0.388888889
2025:01:24:08:10:37,RP02,SM-S908E,2212343,27,-2.7837932,train,0,0,0,0.369230769,0.372881356,0.411764706,0.380952381,0,0.353846154,0.338983051,0.5,0.553571429,0,0.393939394,0.553571429,0.462962963,0,0,0,0.369230769,0.372881356,0.408163265,0.380952381,0,0.343283582,0.338983051,0.5,0.553571429,0,0.424242424,0.535714286,0.462962963,0.385964912,0.403508772,0.314814815,0.314814815
2025:01:24:08:16:59,RP02,SM-S908E,2212343,32,-0.7604439,train,0.181818182,0.371428571,0,0.507692308,0.372881356,0.666666667,0.452380952,0,0.476923077,0.457627119,0.637931034,0.642857143,0.490196078,0.515151515,0.5,0.462962963,0.222222222,0.371428571,0,0.507692308,0.372881356,0.714285714,0.452380952,0,0.462686567,0.457627119,0.637931034,0.642857143,0.555555556,0.515151515,0.5,0.462962963,0.350877193,0.350877193,0.351851852,0.351851852
2025:01:24:08:09:02,RP02,SM-S908E,2212343,33,-2.784507,train,0.194805195,0.371428571,0,0.323076923,0.474576271,0.490196078,0.404761905,0,0.384615385,0.440677966,0.517241379,0.642857143,0.235294118,0.484848485,0.571428571,0.425925926,0.253968254,0.371428571,0,0.323076923,0.474576271,0.510204082,0.404761905,0,0.373134328,0.440677966,0.517241379,0.642857143,0.266666667,0.484848485,0.571428571,0.425925926,0.333333333,0.333333333,0.296296296,0.296296296
2025:01:24:08:13:39,RP02,SM-S908E,2212343,28,-1.6614227,train,0.155844156,0,0,0.261538462,0.322033898,0.450980392,0.333333333,0,0.2,0.338983051,0.603448276,0.571428571,0.333333333,0.333333333,0.428571429,0.388888889,0,0,0,0.261538462,0.322033898,0.469387755,0.333333333,0,0.208955224,0.338983051,0.620689655,0.571428571,0.377777778,0.333333333,0.428571429,0.388888889,0,0,0.333333333,0.351851852
2025:01:24:08:12:41,RP02,SM-S908E,2212343,34,-1.6451511,train,0.168831169,0.285714286,0,0.353846154,0.406779661,0.431372549,0.380952381,0,0.246153846,0.305084746,0.551724138,0.535714286,0.333333333,0.333333333,0.464285714,0.37037037,0.222222222,0.285714286,0,0.353846154,0.406779661,0.448979592,0.357142857,0,0.23880597,0.305084746,0.551724138,0.535714286,0.377777778,0.303030303,0.464285714,0.37037037,0.333333333,0.333333333,0.37037037,0.37037037
2025:01:24:08:07:50,RP02,SM-S908E,2212343,34,-2.773735,train,0.168831169,0.342857143,0,0.307692308,0.491525424,0.549019608,0.333333333,0,0.384615385,0.440677966,0.5,0.607142857,0.294117647,0.484848485,0.517857143,0.425925926,0.206349206,0.342857143,0,0.307692308,0.491525424,0.571428571,0.30952381,0,0.373134328,0.440677966,0.482758621,0.607142857,0.311111111,0.484848485,0.517857143,0.425925926,0.333333333,0.350877193,0.388888889,0.388888889
2025:01:24:08:03:03,RP02,SM-S908E,2212343,35,0.3886999,train,0.25974026,0.428571429,0,0.492307692,0.474576271,0.470588235,0.380952381,0,0.307692308,0.389830508,0.534482759,0.553571429,0.274509804,0.303030303,0.464285714,0.592592593,0.333333333,0.428571429,0,0.492307692,0.474576271,0.469387755,0.380952381,0,0.28358209,0.389830508,0.534482759,0.553571429,0.288888889,0.303030303,0.464285714,0.592592593,0.561403509,0.561403509,0.481481481,0.481481481
2025:01:24:08:09:44,RP02,SM-S908E,2212343,29,-2.7445328,train,0,0,0,0.338461538,0.355932203,0.352941176,0.380952381,0,0.323076923,0.305084746,0.534482759,0.535714286,0.235294118,0.424242424,0.535714286,0.444444444,0,0,0.081081081,0.338461538,0.355932203,0.346938776,0.380952381,0,0.313432836,0.305084746,0.534482759,0.535714286,0.266666667,0.424242424,0.535714286,0.444444444,0.333333333,0.333333333,0.314814815,0.314814815
2025:01:24:08:18:37,RP02,SM-S908E,2212343,30,-0.7543842,train,0,0.371428571,0,0.492307692,0.355932203,0.62745098,0.476190476,0,0.461538462,0.457627119,0.551724138,0.607142857,0.450980392,0.515151515,0.446428571,0.407407407,0,0.371428571,0,0.476923077,0.355932203,0.632653061,0.476190476,0,0.447761194,0.457627119,0.551724138,0.607142857,0.511111111,0.515151515,0.428571429,0.407407407,0.403508772,0.403508772,0.388888889,0.388888889
2025:01:24:08:14:29,RP02,SM-S908E,2212343,27,-1.6582704,validation,0,0.257142857,0,0,0.389830508,0,0.357142857,0,0.353846154,0.389830508,0.586206897,0.553571429,0.31372549,0.393939394,0.428571429,0.481481481,0,0.257142857,0,0.384615385,0.389830508,0.489795918,0.357142857,0,0.343283582,0.389830508,0.586206897,0.553571429,0.355555556,0.393939394,0.428571429,0.481481481,0,0,0.314814815,0.314814815
2025:01:24:08:15:04,RP02,SM-S908E,2212343,31,-1.6537694,validation,0,0.4,0,0.4,0.423728814,0.490196078,0.285714286,0,0.338461538,0.372881356,0.655172414,0.535714286,0.333333333,0.303030303,0.5,0.407407407,0,0.4,0,0.4,0.423728814,0.510204082,0.30952381,0,0.328358209,0.355932203,0.655172414,0.535714286,0.355555556,0.272727273,0.5,0.407407407,0.263157895,0.245614035,0.425925926,0
2025:01:24:08:05:40,RP02,SM-S908E,2212343,28,0.4238043,validation,0,0,0,0.353846154,0.322033898,0.529411765,0.30952381,0,0.369230769,0.322033898,0.637931034,0.5,0.392156863,0.393939394,0.446428571,0.462962963,0,0,0,0.353846154,0.322033898,0.551020408,0.30952381,0,0.358208955,0.322033898,0.637931034,0.5,0.444444444,0.363636364,0.446428571,0.444444444,0.403508772,0.403508772,0.388888889,0.388888889
2025:01:24:08:04:26,RP02,SM-S908E,2212343,33,0.38800663,test,0.155844156,0.314285714,0,0.4,0.389830508,0.588235294,0.238095238,0,0.369230769,0.355932203,0.586206897,0.517857143,0.392156863,0.333333333,0.464285714,0.481481481,0.19047619,0.314285714,0,0.4,0.389830508,0.612244898,0.238095238,0,0.358208955,0.355932203,0.586206897,0.517857143,0.444444444,0.363636364,0.446428571,0.481481481,0.438596491,0.438596491,0.388888889,0.388888889
2025:01:24:08:06:35,RP02,SM-S908E,2212343,35,0.42201564,test,0.142857143,0.257142857,0,0.307692308,0.305084746,0.588235294,0.333333333,0,0.369230769,0.389830508,0.637931034,0.5,0.392156863,0.393939394,0.428571429,0.481481481,0.174603175,0,0,0.307692308,0.305084746,0.591836735,0.333333333,0,0.358208955,0.389830508,0.637931034,0.5,0.444444444,0.393939394,0.428571429,0.462962963,0.333333333,0.333333333,0.388888889,0.407407407
2025:01:24:08:16:24,RP02,SM-S908E,2212343,27,-0.74687743,test,0.181818182,0.4,0,0.476923077,0.406779661,0.62745098,0.476190476,0,0.492307692,0.440677966,0.603448276,0.642857143,0.450980392,0,0.446428571,0.444444444,0.26984127,0.428571429,0,0.476923077,0.406779661,0.653061224,0.476190476,0,0.462686567,0.440677966,0.603448276,0.642857143,0.511111111,0,0.446428571,0.444444444,0,0,0.37037037,0
2025:01:24:08:19:20,RP03,SM-S908E,2212343,30,-1.609922,train,0,0.714285714,0,0.446153846,0.389830508,0.549019608,0.571428571,0.142857143,0.461538462,0.406779661,0.534482759,0.589285714,0,0.515151515,0.428571429,0.444444444,0,0.714285714,0.108108108,0.430769231,0.389830508,0.571428571,0.571428571,0,0.447761194,0.406779661,0.534482759,0.589285714,0,0.515151515,0.428571429,0.444444444,0.421052632,0.421052632,0.333333333,0.351851852
2025:01:24:08:20:38,RP03,SM-S908E,2212343,28,-1.605429,train,0,0,0,0,0.355932203,0.352941176,0.333333333,0.142857143,0.461538462,0.355932203,0.810344828,0.732142857,0.509803922,0.696969697,0.428571429,0.518518519,0,0,0,0,0.355932203,0.367346939,0.333333333,0,0.447761194,0.355932203,0.810344828,0.732142857,0.577777778,0.666666667,0.428571429,0.518518519,0.368421053,0.368421053,0.277777778,0.277777778
2025:01:24:08:34:19,RP03,SM-S908E,2212343,31,-2.7014775,train,0.077922078,0,0,0.369230769,0.288135593,0.274509804,0,0,0.338461538,0.338983051,0.568965517,0.732142857,0.333333333,0.484848485,0.357142857,0.481481481,0.126984127,0,0,0.369230769,0.288135593,0.285714286,0,0,0.328358209,0.338983051,0.568965517,0.732142857,0.377777778,0.484848485,0.357142857,0.481481481,0.263157895,0.245614035,0.314814815,0.314814815
2025:01:24:08:28:02,RP03,SM-S908E,2212343,33,0.53740495,train,0.246753247,0,0,0.415384615,0.457627119,0.568627451,0.238095238,0.371428571,0.446153846,0.355932203,0.862068966,0.75,0.37254902,0.696969697,0.410714286,0.5,0.301587302,0,0,0.415384615,0.457627119,0.591836735,0.261904762,0.323529412,0.432835821,0.355932203,0.844827586,0.75,0.422222222,0.696969697,0.410714286,0.5,0.280701754,0.280701754,0.333333333,0.333333333
2025:01:24:08:23:01,RP03,SM-S908E,2212343,27,-0.6568105,train,0,0,0,0,0.372881356,0.490196078,0.380952381,0,0.369230769,0.440677966,0.810344828,0.75,0.470588235,0.666666667,0.267857143,0.518518519,0,0,0,0,0.372881356,0.510204082,0.357142857,0,0.343283582,0.440677966,0.810344828,0.75,0.533333333,0.666666667,0.25,0.518518519,0.385964912,0.385964912,0.259259259,0.277777778
2025:01:24:08:19:57,RP03,SM-S908E,2212343,31,-1.5924627,train,0.103896104,0,0,0.246153846,0.355932203,0.450980392,0.380952381,0.2,0.415384615,0.423728814,0.793103448,0.732142857,0.470588235,0.696969697,0.357142857,0.37037037,0,0,0,0.215384615,0.355932203,0.469387755,0.380952381,0.382352941,0.402985075,0.423728814,0.793103448,0.732142857,0.533333333,0.696969697,0.339285714,0.37037037,0.438596491,0.438596491,0.314814815,0.333333333
2025:01:24:08:26:32,RP03,SM-S908E,2212343,30,-0.66328126,train,0.194805195,0.171428571,0,0.369230769,0.322033898,0.490196078,0.428571429,0,0.292307692,0.423728814,0.775862069,0.785714286,0.352941176,0.727272727,0.303571429,0.388888889,0,0,0,0.369230769,0.322033898,0.510204082,0.428571429,0.352941176,0.28358209,0.406779661,0.775862069,0.785714286,0.422222222,0.696969697,0.321428571,0.388888889,0.298245614,0,0.259259259,0.259259259
2025:01:24:08:22:25,RP03,SM-S908E,2212343,29,-1.6025662,train,0.142857143,0,0,0.276923077,0.389830508,0.529411765,0.380952381,0,0.446153846,0.440677966,0.862068966,0.696428571,0.490196078,0.696969697,0.392857143,0.481481481,0.174603175,0,0,0.261538462,0.389830508,0.551020408,0.380952381,0,0.432835821,0.440677966,0.862068966,0.714285714,0.555555556,0.696969697,0.392857143,0.481481481,0.421052632,0.438596491,0,0
2025:01:24:08:32:04,RP03,SM-S908E,2212343,22,-2.6940129,train,0.103896104,0,0,0.353846154,0.220338983,0,0,0,0.430769231,0.322033898,0.517241379,0.696428571,0.352941176,0.757575758,0.321428571,0.407407407,0,0,0,0.338461538,0.220338983,0,0,0,0.417910448,0.322033898,0.5,0.714285714,0.377777778,0.757575758,0.321428571,0.425925926,0,0,0,0
2025:01:24:08:25:52,RP03,SM-S908E,2212343,37,-0.6743804,train,0.181818182,0.2,0,0.369230769,0.338983051,0.509803922,0.452380952,0.257142857,0.430769231,0.372881356,0.810344828,0.75,0.392156863,0.666666667,0.410714286,0.351851852,0.222222222,0.171428571,0,0.369230769,0.322033898,0.530612245,0.452380952,0.235294118,0.417910448,0.372881356,0.810344828,0.732142857,0.444444444,0.696969697,0.410714286,0.351851852,0.315789474,0.315789474,0.203703704,0.203703704
2025:01:24:08:27:08,RP03,SM-S908E,2212343,21,0.5121296,train,0,0,0,0.353846154,0.254237288,0.450980392,0.285714286,0,0.476923077,0.457627119,0.775862069,0.678571429,0,0.484848485,0.339285714,0.37037037,0,0,0,0.353846154,0.254237288,0.469387755,0.285714286,0,0.462686567,0.457627119,0.75862069,0.678571429,0,0.484848485,0,0.37037037,0,0,0,0
2025:01:24:08:23:37,RP03,SM-S908E,2212343,29,-0.6796393,train,0.207792208,0,0,0.384615385,0.288135593,0.509803922,0.428571429,0.285714286,0.353846154,0.355932203,0.844827586,0.803571429,0.352941176,0.757575758,0.321428571,0.37037037,0.253968254,0,0,0.369230769,0.288135593,0.530612245,0.428571429,0.352941176,0.328358209,0.355932203,0.844827586,0.803571429,0.422222222,0.757575758,0.339285714,0.37037037,0.263157895,0,0,0
2025:01:24:08:28:40,RP03,SM-S908E,2212343,32,0.53688663,train,0,0,0,0.338461538,0.254237288,0.411764706,0,0.171428571,0.492307692,0.372881356,0.844827586,0.732142857,0.274509804,0.787878788,0.267857143,0.351851852,0,0,0,0.338461538,0.254237288,0.448979592,0,0.205882353,0.47761194,0.372881356,0.844827586,0.732142857,0.333333333,0.787878788,0.267857143,0.351851852,0.298245614,0.298245614,0.259259259,0.259259259
2025:01:24:08:33:07,RP03,SM-S908E,2212343,27,-2.6860967,train,0,0,0,0.353846154,0.288135593,0.235294118,0,0.085714286,0.430769231,0.355932203,0.74137931,0.767857143,0.450980392,0.636363636,0.392857143,0.37037037,0,0,0,0.338461538,0.271186441,0.244897959,0,0,0.417910448,0.355932203,0.74137931,0.767857143,0.488888889,0.636363636,0.392857143,0.37037037,0.280701754,0,0.259259259,0.259259259
2025:01:24:08:30:18,RP03,SM-S908E,2212343,31,0.5521411,validation,0.077922078,0,0,0.292307692,0.271186441,0.490196078,0.333333333,0.285714286,0.384615385,0.406779661,0.827586207,0.678571429,0.31372549,0.666666667,0.339285714,0.407407407,0.079365079,0,0,0.292307692,0.271186441,0.489795918,0.333333333,0.352941176,0.373134328,0.389830508,0.827586207,0.678571429,0.355555556,0.666666667,0.339285714,0.407407407,0.315789474,0.315789474,0,0
2025:01:24:08:31:11,RP03,SM-S908E,2212343,29,-2.710225,validation,0,0,0,0.246153846,0.220338983,0.509803922,0.261904762,0.228571429,0.461538462,0.288135593,0.827586207,0.660714286,0.333333333,0.636363636,0.339285714,0.37037037,0,0,0,0.246153846,0.220338983,0.510204082,0.261904762,0.235294118,0.47761194,0.288135593,0.810344828,0.660714286,0.377777778,0.636363636,0.321428571,0.37037037,0.280701754,0.280701754,0,0
2025:01:24:08:24:15,RP03,SM-S908E,2212343,27,-0.6704421,validation,0,0,0,0.338461538,0.305084746,0.607843137,0.428571429,0,0.476923077,0.440677966,0.810344828,0.803571429,0.392156863,0,0.357142857,0.444444444,0,0,0,0.338461538,0.305084746,0.530612245,0.428571429,0,0.462686567,0.440677966,0.793103448,0.785714286,0.466666667,0.727272727,0.339285714,0.444444444,0,0.263157895,0.259259259,0.277777778
2025:01:24:08:33:42,RP03,SM-S908E,2212343,24,-2.6904495,test,0.103896104,0,0,0.307692308,0.237288136,0.235294118,0,0,0.430769231,0.338983051,0.586206897,0.642857143,0.352941176,0.666666667,0.339285714,0.407407407,0.079365079,0,0,0.307692308,0.237288136,0,0,0,0.417910448,0.338983051,0.586206897,0.660714286,0.4,0.666666667,0.321428571,0.407407407,0,0,0,0
2025:01:24:08:29:18,RP03,SM-S908E,2212343,29,0.5572482,test,0.077922078,0,0,0.323076923,0.271186441,0.470588235,0.333333333,0.257142857,0.4,0,0.827586207,0.678571429,0.352941176,0.636363636,0.267857143,0.37037037,0.142857143,0,0,0.323076923,0.254237288,0.510204082,0.333333333,0.352941176,0.388059701,0.389830508,0.810344828,0.678571429,0.422222222,0.636363636,0.267857143,0.37037037,0,0,0,0
2025:01:24:08:21:50,RP03,SM-S908E,2212343,33,-1.6076858,test,0.103896104,0,0,0.292307692,0.372881356,0.509803922,0.380952381,0.2,0.446153846,0.406779661,0.827586207,0.696428571,0.490196078,0.606060606,0.375,0.5,0.142857143,0,0,0.292307692,0.355932203,0.510204082,0.380952381,0.264705882,0.447761194,0.406779661,0.827586207,0.696428571,0.555555556,0.606060606,0.375,0.5,0.403508772,0.403508772,0.314814815,0.333333333
